name,family,window_label,asset,asset_idx,lookback,feature_kind,mode,lag_signal,mean_pl,std_pl,sharpe,score,value,dvolume,top_n,z_window,entry_z,exit_z,top_k
CCNS_absolute_reversal_60_cur,single_asset_return,300-400,CCNS,32.0,60.0,absolute,reversal,False,-3.451740539999973,225.74507115462785,-0.24176301928786728,-3.451740539999973,-345.17405399999734,107140.54,,,,,
CCNS_absolute_reversal_60_cur,single_asset_return,350-450,CCNS,32.0,60.0,absolute,reversal,False,-4.963518829999975,189.62982381689412,-0.41385960277772654,-4.963518829999975,-496.35188299999754,84618.83000000006,,,,,
CCNS_absolute_reversal_60_cur,single_asset_return,400-500,CCNS,32.0,60.0,absolute,reversal,False,-28.48222689000004,193.330045770898,-2.3294027952806773,-28.48222689000004,-2848.222689000004,25026.890000000003,,,,,
CCNS_relative_momentum_60_lag,single_asset_return,250-350,CCNS,32.0,60.0,relative,momentum,True,1.8581082400000195,234.14989441582713,0.12547206549433476,0.028799249050740498,185.81082400000196,48291.76000000002,,,,,
CCNS_relative_momentum_60_lag,single_asset_return,300-400,CCNS,32.0,60.0,relative,momentum,True,4.653056899999992,225.69624142863935,0.3259748100637879,0.4469401823704152,465.30568999999923,87543.09999999999,,,,,
CCNS_relative_momentum_60_lag,single_asset_return,350-450,CCNS,32.0,60.0,relative,momentum,True,-11.58478959000011,189.36495285968454,-0.9672941261035195,-11.58478959000011,-1158.478959000011,243489.59,,,,,
CCNS_relative_momentum_60_lag,single_asset_return,400-500,CCNS,32.0,60.0,relative,momentum,True,9.601517709999971,195.2236203061207,0.7776380980547779,3.6182236414887794,960.1517709999971,203482.28999999995,,,,,
CCNS_relative_momentum_60_cur,single_asset_return,250-350,CCNS,32.0,60.0,relative,momentum,False,2.894095440000001,234.12125627853172,0.19545284998426662,0.10649153311229913,289.4095440000001,48304.56000000001,,,,,
CCNS_relative_momentum_60_cur,single_asset_return,300-400,CCNS,32.0,60.0,relative,momentum,False,-0.7942653000000428,225.80999329493557,-0.055615063305823206,-0.7942653000000428,-79.42653000000428,87265.29999999999,,,,,
CCNS_relative_momentum_60_cur,single_asset_return,350-450,CCNS,32.0,60.0,relative,momentum,False,-20.77754861000014,188.6494600905147,-1.741440918276172,-20.77754861000014,-2077.754861000014,242448.61,,,,,
CCNS_relative_momentum_60_cur,single_asset_return,400-500,CCNS,32.0,60.0,relative,momentum,False,6.8920680899999205,195.3078500098703,0.5579558873917423,1.636222403123145,689.2068089999921,202731.91,,,,,
CCNS_relative_reversal_60_lag,single_asset_return,250-350,CCNS,32.0,60.0,relative,reversal,True,-1.954691759999987,234.14413976171673,-0.1319972836273784,-1.954691759999987,-195.4691759999987,48291.76000000002,,,,,
CCNS_relative_reversal_60_lag,single_asset_return,300-400,CCNS,32.0,60.0,relative,reversal,True,-4.82814309999998,225.7860349552983,-0.33810614257539945,-4.82814309999998,-482.81430999999793,87543.09999999999,,,,,
CCNS_relative_reversal_60_lag,single_asset_return,350-450,CCNS,32.0,60.0,relative,reversal,True,11.09781040999991,189.42508806723671,0.9263386992294813,5.125155446090151,1109.781040999991,243489.59,,,,,
CCNS_relative_reversal_60_lag,single_asset_return,400-500,CCNS,32.0,60.0,relative,reversal,True,-10.00848229000012,195.11363989461972,-0.8110555462691408,-10.00848229000012,-1000.848229000012,203482.28999999995,,,,,
CCNS_relative_reversal_60_cur,single_asset_return,250-350,CCNS,32.0,60.0,relative,reversal,False,-2.9907045599999766,234.15132480638442,-0.20195141381480153,-2.9907045599999766,-299.07045599999765,48304.56000000001,,,,,
CCNS_relative_reversal_60_cur,single_asset_return,300-400,CCNS,32.0,60.0,relative,reversal,False,0.6197347000000082,225.76961861133051,0.04340205757301183,0.0011652232011995138,61.973470000000816,87265.29999999999,,,,,
CCNS_relative_reversal_60_cur,single_asset_return,350-450,CCNS,32.0,60.0,relative,reversal,False,20.292651390000128,188.59001285077102,1.7013360672221796,15.082118594694165,2029.2651390000128,242448.61,,,,,
CCNS_relative_reversal_60_cur,single_asset_return,400-500,CCNS,32.0,60.0,relative,reversal,False,-7.297531909999907,195.26401482699504,-0.59091333735519,-7.297531909999907,-729.7531909999907,202731.91,,,,,
MTNS_absolute_momentum_2_lag,single_asset_return,250-350,MTNS,33.0,2.0,absolute,momentum,True,-0.47933668999990914,193.47532267923498,-0.03917284347934191,-0.47933668999990914,-47.933668999990914,699736.6899999998,,,,,
MTNS_absolute_momentum_2_lag,single_asset_return,300-400,MTNS,33.0,2.0,absolute,momentum,True,11.451611220000032,176.63759517174745,1.0250698414097248,5.867551874346987,1145.1611220000032,718288.78,,,,,
MTNS_absolute_momentum_2_lag,single_asset_return,350-450,MTNS,33.0,2.0,absolute,momentum,True,9.627065389999917,187.98100276398992,0.8097481492318314,3.8125388893079806,962.7065389999916,659634.6099999998,,,,,
MTNS_absolute_momentum_2_lag,single_asset_return,400-500,MTNS,33.0,2.0,absolute,momentum,True,19.95614303999985,192.89940434590613,1.635745468797647,14.526879871946093,1995.6143039999852,579856.9599999998,,,,,
MTNS_absolute_momentum_2_cur,single_asset_return,250-350,MTNS,33.0,2.0,absolute,momentum,False,-34.55309675,190.5069461700457,-2.867782202666532,-34.55309675,-3455.3096750000004,698696.7500000001,,,,,
MTNS_absolute_momentum_2_cur,single_asset_return,300-400,MTNS,33.0,2.0,absolute,momentum,False,-7.328348529999912,175.65688421708438,-0.659646018020755,-7.328348529999912,-732.8348529999912,718548.5300000003,,,,,
MTNS_absolute_momentum_2_cur,single_asset_return,350-450,MTNS,33.0,2.0,absolute,momentum,False,5.616176619999988,186.9277019113945,0.4750475632927933,1.0340494884284732,561.6176619999987,658623.3799999995,,,,,
MTNS_absolute_momentum_2_cur,single_asset_return,400-500,MTNS,33.0,2.0,absolute,momentum,False,-1.0202358300000378,194.0560943389785,-0.0831272262873846,-1.0202358300000378,-102.02358300000378,578535.8299999998,,,,,
