adds,removes,excluded,n_active,full_score,full_mean,full_std,full_sharpe,test_score,test_mean,test_std,test_sharpe,cv_mean_score,cv_min_score,cv_mean_sharpe
AENO,"FARS,CCNS,HRND","5,17,18,32,34,36,38,48",43,822.2763796586651,895.7804604831978,4234.6586416107,3.34466928546088,790.2224154122353,863.0144545619929,4141.477865044526,3.2948278597577967,783.6584922964255,369.59508418761334,3.2338206214942975
AENO,"EORC,LSST,HETT","2,5,7,13,17,18,34,36",43,810.9846989115075,883.9208700832007,4191.298025210921,3.3345316940090863,781.674148469357,855.161074561996,4145.81668284995,3.2614282888094372,788.5212777069986,458.71624727996215,3.273808372203838
AENO,"EORC,LSST,ITPA","2,5,13,17,18,34,36,43",43,811.528788805077,883.9043513791999,4173.681333744651,3.3485438400543144,773.6427835111842,846.2548722119932,4099.259499624444,3.264117430782077,786.7963121963105,437.4624651320924,3.2816521889661865
AENO,"EORC,LSST,NPCK","2,5,11,13,17,18,34,36",43,806.1017956371844,878.6224650112007,4166.853823873173,3.3339880762176235,774.8413053085802,847.8887877719983,4116.282199978972,3.2568949863208303,786.2055926578959,464.09783602726714,3.2855666871893123
AENO,"EORC,LSST,CCNS","2,5,13,17,18,32,34,36",43,812.576649388005,885.4057532232026,4191.144726388657,3.34025548673292,774.8696803697604,847.8765641220019,4115.003484390361,3.2578600813755476,784.4790164654462,427.1981989174419,3.2672652776187334
AENO,"EORC,LSST,HRND","2,5,13,17,18,34,36,38",43,811.6440332766173,883.8980977752065,4169.851075924127,3.3515959653791727,773.3956019603219,846.408903531999,4111.974114249027,3.254616751759002,783.7822380620779,413.8864716797579,3.2709454978936976
AENO,"EORC,HETT,ITPA","5,7,13,17,18,34,36,43",43,814.8242975298325,887.8201521152007,4201.574959987675,3.3410493208116256,770.3115344047025,844.201850011996,4134.060844436151,3.2287873248874037,786.6019481714328,427.1292970499896,3.2635172468891778
AENO,"EORC,HETT,NPCK","5,7,11,13,17,18,34,36",43,809.4055918058463,882.5382657471974,4194.461142539015,3.3268052166609716,771.5127985733963,845.8357655719913,4150.935653759778,3.2218850986247065,786.0371812953188,453.82924055652524,3.267598406467149
AENO,"EORC,HETT,CCNS","5,7,13,17,18,32,34,36",43,815.8289002514556,889.3215539592039,4220.376967851553,3.3317896768627437,771.4685995973676,845.8235419219989,4151.887397712895,3.221099990016382,784.2191160301453,416.7643928850336,3.2485672574816196
AENO,"EORC,HETT,HRND","5,7,13,17,18,34,36,38",43,814.9343491954455,887.8138985112039,4197.913362170127,3.34393997140239,770.0927684564102,844.355881332003,4145.821403239833,3.220215587050354,783.5982940699325,403.55616420148596,3.252881084320336
AENO,"EORC,ITPA,NPCK","5,11,13,17,18,34,36,43",43,809.9221242765715,882.5217470431999,4177.735794370545,3.340061390488151,763.466131435419,836.9295632219967,4104.872114635272,3.2237346097523387,784.2700086087502,432.5208686155999,3.2749111213052693
AENO,"EORC,ITPA,CCNS","5,13,17,18,32,34,36,43",43,816.3663504027047,889.3050352551982,4202.978536086039,3.345519637939447,763.431729734594,836.9173395719955,4105.524218832268,3.2231754890107993,782.4534118972483,395.40986936283815,3.2561792996302694
AENO,"EORC,ITPA,HRND","5,13,17,18,34,36,38,43",43,815.4237422430176,887.7973798072068,4181.9842000076505,3.3566145717566505,762.0185968256875,835.4496789820073,4100.600684978711,3.221386400433382,781.7538119259832,382.0647001538925,3.2592645758246372
AENO,"EORC,NPCK,CCNS","5,11,13,17,18,32,34,36",43,810.9601481670217,884.0231488872054,4195.489493687242,3.3315858125780236,764.6482267698344,838.5512551320053,4121.923167901308,3.216619758538869,781.9305518282882,422.19985118629876,3.2607705135624
AENO,"EORC,NPCK,HRND","5,11,13,17,18,34,36,38",43,810.052242340946,882.5154934392015,4173.445400215799,3.3434713552391955,763.2439450338329,837.083594542002,4116.726019542603,3.215043627080784,781.2815913128076,408.9454603879866,3.2648331335288834
AENO,"EORC,CCNS,HRND","5,13,17,18,32,34,36,38",43,816.5101610987796,889.2987816512012,4198.253408898251,3.3492614624810844,763.2575870670269,837.071370892002,4115.908033640884,3.2156356197744613,779.4539382510452,371.7553408341392,3.246323848873047
AENO,"LSST,HETT,ITPA","2,5,7,17,18,34,36,43",43,816.130091565688,889.4093461592039,4213.883446664359,3.337253321909735,796.569979997592,869.2982991119986,4153.159800646151,3.309483288936484,785.5864439064874,431.377815468816,3.248056875743614
AENO,"LSST,HETT,NPCK","2,5,7,11,17,18,34,36",43,810.7332237268865,884.1274597911968,4206.0736740167185,3.323594320411808,797.8553398420779,870.9322146719933,4167.563869749494,3.3042438845019575,785.0224358801843,458.07896146553054,3.252345207588444
AENO,"LSST,HETT,CCNS","2,5,7,17,18,32,34,36",43,817.1591243669236,890.9107480031969,4231.912488080495,3.328645338897686,797.7957976515039,870.9199910219945,4169.009989927096,3.303051369578344,783.2267049260732,421.0684815302235,3.233379929156987
AENO,"LSST,HETT,HRND","2,5,7,17,18,34,36,38",43,816.2632005884824,889.4030925552044,4209.501687265784,3.340703650244684,796.3570849686427,869.4523304320057,4164.917666369373,3.3007251299438143,782.6122159931414,407.872652640109,3.2380106358033918
AENO,"LSST,ITPA,NPCK","2,5,11,17,18,34,36,43",43,811.2642334453352,884.1109410872043,4188.905556805243,3.3371536314163017,789.7643600153287,862.0260123220022,4122.831198279858,3.3059388926561395,783.2883847462642,436.78891607392154,3.2601198963183498
AENO,"LSST,ITPA,CCNS","2,5,17,18,32,34,36,43",43,817.7109090209085,890.8942292992031,4214.075468247086,3.3426725981935,789.7142540635275,862.0137886720023,4123.984074830463,3.3049678383962258,781.4930824709452,399.73049791761923,3.2414397224824736
AENO,"LSST,ITPA,HRND","2,5,17,18,34,36,38,43",43,816.7670675764949,889.3865738512063,4193.127905180413,3.353686504850791,788.2382841731084,860.5461280820076,4121.052079619263,3.3016881900574577,780.7993479067538,386.39716782461585,3.244861064459211
AENO,"LSST,NPCK,CCNS","2,5,11,17,18,32,34,36",43,812.3266709058885,885.6123429312024,4205.889381121706,3.3293221407475713,791.0151398131292,863.647704231997,4137.899307946333,3.3000970276195676,780.9721979290355,426.5238435906758,3.246239903818968
AENO,"LSST,NPCK,HRND","2,5,11,17,18,34,36,38",43,811.417516806894,884.1046874832048,4183.891275592834,3.3411294872643866,789.5481168153352,862.1800436420023,4134.685227178676,3.29704988559977,780.3298386235658,413.2824057040742,3.250625241661486
AENO,"LSST,CCNS,HRND","2,5,17,18,32,34,36,38",43,817.8776944431182,890.8879756952031,4208.631780488544,3.3469727101268787,789.5450775699031,862.1678199920011,4134.373141758943,3.297252017408426,778.522113473999,376.14244579582896,3.2321630964676187
AENO,"HETT,ITPA,NPCK","5,7,11,17,18,34,36,43",43,814.5573473198533,888.026741823202,4216.85284907582,3.3297191386641303,786.4558276122876,859.972990121995,4157.306232544881,3.270715726594756,783.0821699471828,426.4552411692642,3.2419864540667795
AENO,"HETT,ITPA,CCNS","5,7,17,18,32,34,36,43",43,820.9530010567529,894.8100300352027,4243.631037861333,3.333981845769717,786.3340825773653,859.9607664719998,4160.6646471512195,3.2680292105465183,781.1988956428721,389.242480628281,3.2226119400120625
AENO,"HETT,ITPA,HRND","5,7,17,18,34,36,38,43",43,820.0470283593194,893.302374587207,4221.519268022517,3.3457979978091412,784.9552565542489,858.4931058820105,4154.701506016778,3.267134313027933,780.5816185103592,376.01644537501465,3.2266472042753827
AENO,"HETT,NPCK,CCNS","5,7,11,17,18,32,34,36",43,815.5765153776844,889.5281436671978,4235.173554607516,3.320920548521075,787.6376491816108,861.5946820319933,4174.452463599627,3.2634239326805377,780.7010881643009,416.09018153908687,3.227540204529153
AENO,"HETT,NPCK,HRND","5,7,11,17,18,34,36,38",43,814.7052478573681,888.020488219206,4212.014568476809,3.333520463917733,786.2675320902366,860.1270214420039,4168.219442467608,3.26273664613371,780.1338028767525,402.95182798179593,3.2325324469042074
AENO,"HETT,CCNS,HRND","5,7,17,18,32,34,36,38",43,821.1143513817904,894.8037764311982,4238.367153670189,3.338099189911365,786.1928604909411,860.1147977920016,4170.119938678615,3.2612033349570164,778.2410074758623,365.66730031333816,3.213359650242108
AENO,"ITPA,NPCK,CCNS","5,11,17,18,32,34,36,43",43,816.1009757769102,889.5116249632007,4218.219901183514,3.3342059043578876,779.5407186900505,852.6884796819976,4129.918827602822,3.2645166199869906,778.9258942882749,394.70065987441245,3.235109167028701
AENO,"ITPA,NPCK,HRND","5,11,17,18,34,36,38,43",43,815.1817078917102,888.0039695152019,4196.524663451139,3.345762672855862,778.1337898664827,851.220819092,4124.82244396718,3.2629241823751562,778.2801829562138,381.42654756505715,3.238904454378401
AENO,"ITPA,CCNS,HRND","5,17,18,32,34,36,38,43",43,821.6118789601355,894.7872577272025,4222.201249104082,3.3508181973969977,778.0684776007956,851.2085954420047,4126.434180855239,3.2616028846383602,776.3973996359094,344.1305488601821,3.2200422828627766
AENO,"NPCK,CCNS,HRND","5,11,17,18,32,34,36,38",43,816.2825471808993,889.5053713592005,4212.3219924024515,3.3388508398958985,779.396697250817,852.8425110020005,4139.454253872902,3.2575850036997873,775.9819387718418,371.11792963341014,3.226432535653386
RTTH,"SMAH,FARS,EORC","1,5,10,13,17,34,36,48",43,815.044288946958,887.075494219204,4169.656921154009,3.363800753031549,781.1041527811185,852.5212778619967,4075.8851686375915,3.307145417816479,801.3733521202855,435.8343346405815,3.3312611367450184
RTTH,"SMAH,FARS,LSST","1,2,5,10,17,34,36,48",43,816.3811809195065,888.6646882632047,4181.008437979342,3.3606778517210856,807.3826072404468,877.6177269619977,4092.7277866688273,3.3904904953360453,800.4213401446196,440.2046924316031,3.316699383543443
RTTH,"SMAH,FARS,HETT","1,5,7,10,17,34,36,48",43,819.6645061811294,892.5804889992085,4209.307914969668,3.3527926648301567,804.1305905593866,875.564704762001,4126.176398232363,3.3551385576813098,800.2160603095091,429.839669880683,3.2977770339369687
RTTH,"SMAH,FARS,ITPA","1,5,10,17,34,36,43,48",43,820.1378483317301,892.5639702952034,4193.856292909832,3.3650832389124967,795.9456892051636,866.6585024119995,4084.3725296228486,3.3550010451979,798.3693962090097,408.32998912280556,3.3045375969839124
RTTH,"SMAH,FARS,NPCK","1,5,10,11,17,34,36,48",43,814.7959758821577,887.2820839271999,4184.41422618275,3.3527181591080932,797.2847287545563,868.2924179719918,4097.151094289135,3.35084263755083,797.9164031140974,435.228966230525,3.309907964895446
RTTH,"SMAH,FARS,CCNS","1,5,10,17,32,34,36,48",43,821.1606732848696,894.0653721392024,4212.141654429178,3.3561109585108158,797.1090337598525,868.2801943219988,4102.258820166106,3.3466233868197732,796.0593939792966,398.1648186887247,3.289625968456938
RTTH,"SMAH,FARS,HRND","1,5,10,17,34,36,38,48",43,820.3167944120496,892.5577166912076,4188.004627187427,3.369761472540496,795.7487082856745,866.8125337320112,4095.731768641788,3.346290804443577,795.4337903920524,384.8561846837726,3.2950341819773117
RTTH,"SMAH,EORC,LSST","1,2,5,10,13,17,34,36",43,810.5344620469607,882.1830094312031,4147.120418689691,3.3634273197519424,780.3292240512279,851.6746432919969,4071.8130769246686,3.3071651956188037,796.1294919929744,442.2433819147023,3.3279252854808146
RTTH,"SMAH,EORC,HETT","1,5,7,10,13,17,34,36",43,813.851086771907,886.0988101672045,4174.377944334963,3.3562970452834078,777.0424371320881,849.6216210920061,4105.624550205786,3.2720228544042422,795.9661101323046,431.93998837390046,3.3098468674714354
RTTH,"SMAH,EORC,ITPA","1,5,10,13,17,34,36,43",43,814.3459031876129,886.082291463203,4158.238137740422,3.3692613825233146,768.9393147518329,840.7154187420086,4061.2799230395885,3.273076022370304,794.1408722180934,410.4935235227872,3.3169973878475236
RTTH,"SMAH,EORC,NPCK","1,5,10,11,13,17,34,36",43,808.9461813229373,880.8004050952023,4150.628334593797,3.3553178212623616,770.1683615468189,842.3493343020056,4077.3760694847006,3.2664910429240614,793.6321248572619,437.3060263596416,3.3212499411109504
RTTH,"SMAH,EORC,CCNS","1,5,10,13,17,32,34,36",43,815.3636922192879,887.5836933072006,4176.691323587804,3.3600592758959933,770.0840620688452,842.3371106519999,4079.5753549056258,3.264682712800656,791.8316974113438,400.3144951716895,3.3019568559580765
RTTH,"SMAH,EORC,HRND","1,5,10,13,17,34,36,38",43,814.5029598808871,886.0760378592031,4153.072476333182,3.3734283180709363,768.7123234058607,840.8694500620005,4073.392621511148,3.2639410488040252,791.1545303513163,386.90705613219177,3.306806100998156
RTTH,"SMAH,LSST,HETT","1,2,5,7,10,17,34,36",43,815.1591312704254,887.6880042111994,4186.630383523417,3.3524764401987834,803.3712989900455,874.7180701919924,4121.612026647605,3.355606246330271,794.9816776009181,436.2721580515217,3.2942939249519085
RTTH,"SMAH,LSST,ITPA","1,2,5,10,17,34,36,43",43,815.6684289526618,887.6714855072034,4170.046651721327,3.3657461686060497,795.2248515569826,865.8118678419996,4078.598726211034,3.356468374775522,793.1893176524992,414.8439930220497,3.3018762061121145
RTTH,"SMAH,LSST,NPCK","1,2,5,10,11,17,34,36",43,810.2906854879568,882.3895991392014,4161.734032421642,3.352401781546771,796.538100823198,867.4457834020001,4092.1892809053434,3.351634337955804,792.6817040334995,441.65771348250644,3.3063756621486227
RTTH,"SMAH,LSST,CCNS","1,2,5,10,17,32,34,36",43,816.7106924653098,889.172887351203,4187.721943757763,3.357208997471075,796.4391483021275,867.4335597520025,4094.887800800055,3.3493784214895372,790.9033333649822,404.72072540535515,3.287116542764876
RTTH,"SMAH,LSST,HRND","1,2,5,10,17,34,36,38",43,815.8485601227156,887.665231903208,4164.156812871012,3.3704829797468157,795.0039445302169,865.9658991620026,4090.71230973513,3.3471244248473377,790.2328186426095,391.32643332163985,3.292253794344779
RTTH,"SMAH,HETT,ITPA","1,5,7,10,17,34,36,43",43,818.9744537879083,891.5872862432041,4197.6418657088025,3.3583695888988734,791.9576671695635,863.7588456419995,4112.22921943129,3.3211248152702364,792.9891002487221,404.4805774928625,3.283645417137911
RTTH,"SMAH,HETT,NPCK","1,5,7,10,11,17,34,36",43,813.6047718132949,886.3053998751981,4189.051865259245,3.3453199629201653,793.2733112920715,865.392761201997,4125.703785537976,3.316539841775941,792.505998797082,431.35324838397025,3.2882688203393897
RTTH,"SMAH,HETT,CCNS","1,5,7,10,17,32,34,36",43,819.9735711848684,893.0886880871989,4216.656803433117,3.3488549561204897,793.102891189103,865.3805375519908,4130.611619523014,3.312552466214642,790.6382300906253,394.2582109557188,3.268302216749189
RTTH,"SMAH,HETT,HRND","1,5,7,10,17,34,36,38",43,819.1490767586813,891.5810326392045,4191.934213409495,3.3629186888546614,791.7646798160198,863.9128769620019,4123.392069132065,3.312724506117336,790.0440893576623,380.971156394243,3.2740645657067464
RTTH,"SMAH,ITPA,NPCK","1,5,10,11,17,34,36,43",43,814.0865871086705,886.2888811712008,4173.356681486303,3.3578384778570642,785.111652573575,856.4865588519966,4083.1714874149443,3.316598775780144,790.6721494637812,409.8722638432333,3.29536491597709
RTTH,"SMAH,ITPA,CCNS","1,5,10,17,32,34,36,43",43,820.4764287527398,893.0721693831991,4200.288060567534,3.36184343720584,784.9495917783902,856.4743352019956,4087.818720693191,3.312781023050793,788.808126610635,372.74352981827406,3.275706466743742
RTTH,"SMAH,ITPA,HRND","1,5,10,17,34,36,38,43",43,819.6039843423775,891.5645139352007,4177.033166274771,3.3748529551784534,783.5747857083891,855.0066746120033,4081.740121522612,3.312029215387438,788.1362140099968,359.32142837298596,3.280275309633413
RTTH,"SMAH,NPCK,CCNS","1,5,10,11,17,32,34,36",43,815.1189715288945,887.7902830151995,4191.325503202125,3.3491068359504363,786.2814788926348,858.1082507619925,4100.777758013315,3.3086120627827538,788.3639568789841,399.69280305351225,3.280821118302736
RTTH,"SMAH,NPCK,HRND","1,5,10,11,17,34,36,38",43,814.2816161549767,886.2826275671981,4167.006947058586,3.3629314629886053,784.9154948108983,856.6405901720002,4094.423573432815,3.3080790891685488,787.741468100671,386.35763479580663,3.2863675664842305
RTTH,"SMAH,CCNS,HRND","1,5,10,17,32,34,36,38",43,820.6846296295316,893.0659157792006,4193.518053756611,3.367247211439204,784.8009592717211,856.6283665220003,4097.583273564587,3.305481018525484,785.8713873325117,349.16956096570595,3.2668962042357426
RTTH,"FARS,EORC,LSST","1,2,5,13,17,34,36,48",43,809.5258741468964,882.2973394712049,4182.63692160775,3.3352992604045135,770.0480486413497,842.6627650820062,4091.4497246976753,3.256466309471083,795.9879473554474,448.2338444748354,3.303902804406876
RTTH,"FARS,EORC,HETT","1,5,7,13,17,34,36,48",43,812.8083247450529,886.2131402072017,4210.9142110386,3.3276052122820277,766.7639773967729,840.6097428820061,4124.738033304583,3.2223154408499144,795.7938869160614,437.90982739948794,3.28533684729224
RTTH,"FARS,EORC,ITPA","1,5,13,17,34,36,43,48",43,813.3059478173285,886.1966215031988,4194.779165091926,3.3403424452200516,758.6511272409101,831.7035405320005,4080.7010955111145,3.2225804641761804,793.9693963001359,416.46288598717274,3.2922009693334395
RTTH,"FARS,EORC,NPCK","1,5,11,13,17,34,36,48",43,807.9227450289033,880.9147351352037,4186.552713492409,3.3269579748195506,759.9482014264042,833.3374560920045,4094.6345785524513,3.217923810081379,793.4808653330656,443.3229776965565,3.2968544745113504
RTTH,"FARS,EORC,CCNS","1,5,13,17,32,34,36,48",43,814.3101213225542,887.6980233471996,4213.59293348966,3.331061723944965,759.7889541790851,833.3252324419975,4099.1033830121405,3.2143685093757317,791.6361366758198,406.21883957283126,3.2771648715691333
RTTH,"FARS,EORC,HRND","1,5,13,17,34,36,38,48",43,813.4170673728379,886.1903678992051,4191.084580166818,3.3432634792501728,758.3477181177643,831.8575718520082,4095.0345054894815,3.211895543716652,790.9438289564878,392.84198438905565,3.2811894104105614
RTTH,"FARS,LSST,HETT","1,2,5,7,17,34,36,48",43,814.1458337866328,887.8023342512031,4222.218701014056,3.3246471666349784,793.0732453889665,865.7061919820018,4142.387381891443,3.3043787299343714,794.8401848561526,442.27318062262776,3.2709649385572233
